State,Abbrev,City,Population,"Violent crime","Murder and nonnegligent manslaughter",Rape1,Robbery,"Aggravated assault","Property crime",Burglary,"Larceny- theft",Arson2,"Motor vehicle theft",Total,Per_1k
WASHINGTON,WA,Clarkston,"7,417",17,0,5,4,8,342,70,264,2,8,720,97.0742888
WASHINGTON,WA,Cle Elum,"2,966",4,0,0,0,4,78,18,56,0,4,164,55.29332434
WASHINGTON,WA,Colville,"4,777",4,0,2,0,2,55,5,48,0,2,118,24.70169562
WASHINGTON,WA,Connell,"5,765",3,0,0,0,3,25,7,16,0,2,56,9.713790113
WASHINGTON,WA,Coulee Dam,"1,076",0,0,0,0,0,18,7,11,0,0,36,33.45724907
WASHINGTON,WA,"Covington4,8","21,436",,1,,13,10,584,111,433,3,40,1195,55.74734092
WASHINGTON,WA,Darrington,"1,414",9,0,2,0,7,28,9,13,1,6,75,53.04101839
WASHINGTON,WA,Des Moines,"31,460",111,2,11,55,43,"1,092",197,652,9,243,2415,76.76414495
WASHINGTON,WA,Dupont,"9,678",31,0,4,0,27,113,15,91,1,7,289,29.86154164
WASHINGTON,WA,Duvall,"7,980",5,1,0,2,2,39,7,28,1,4,89,11.15288221
WASHINGTON,WA,East Wenatchee,"14,097",14,0,4,2,8,377,33,328,1,16,783,55.54373271
WASHINGTON,WA,Eatonville,"3,027",4,0,1,1,2,44,13,23,1,8,97,32.04492897
WASHINGTON,WA,Edgewood,"11,510",15,0,2,2,11,231,60,140,1,31,493,42.83231972
WASHINGTON,WA,Edmonds,"42,565",65,3,15,16,31,842,140,632,2,70,1816,42.6641607
WASHINGTON,WA,Ellensburg,"20,616",42,0,14,5,23,601,84,489,5,28,1291,62.62126504
WASHINGTON,WA,Elma,"3,089",6,0,1,0,5,82,17,58,1,7,177,57.30009712
WASHINGTON,WA,Enumclaw,"11,882",9,0,5,3,1,229,38,170,0,21,476,40.06059586
WASHINGTON,WA,Ephrata,"8,062",12,0,1,3,8,407,90,289,2,28,840,104.1925081
WASHINGTON,WA,Everett,"111,091",373,5,55,110,203,"4,683",650,"3,077",13,956,10125,91.14149661
WASHINGTON,WA,Federal Way,"97,762",458,0,51,210,197,"4,480",668,"3,042",14,770,9890,101.1640515
WASHINGTON,WA,Ferndale,"14,439",16,0,2,1,13,308,50,240,2,18,650,45.01696793
WASHINGTON,WA,Fircrest,"6,839",16,0,1,4,11,105,24,74,1,7,243,35.53151045
WASHINGTON,WA,Forks,"3,874",11,0,3,0,8,71,11,52,0,8,164,42.33350542
WASHINGTON,WA,Gig Harbor,"9,909",22,0,4,4,14,511,47,441,2,23,1068,107.7808053
WASHINGTON,WA,Gold Bar,"2,323",2,0,0,0,2,44,20,22,1,2,93,40.03443823
WASHINGTON,WA,Goldendale,"3,496",2,0,1,0,1,57,7,47,0,3,118,33.75286041
WASHINGTON,WA,Grand Coulee,"2,047",1,0,0,0,1,79,31,38,0,10,160,78.16316561
WASHINGTON,WA,Grandview,"11,163",7,0,1,2,4,205,43,142,3,20,427,38.25136612
WASHINGTON,WA,Granite Falls,"3,634",3,0,0,0,3,73,22,45,0,6,152,41.82718767
WASHINGTON,WA,Hoquiam,"8,469",13,0,2,3,8,268,55,201,2,12,564,66.59582005
WASHINGTON,WA,Index,210,0,0,0,0,0,1,0,1,0,0,2,9.523809524
WASHINGTON,WA,Issaquah,"38,606",30,0,16,7,7,"1,357",133,"1,134",2,90,2776,71.90592136
WASHINGTON,WA,Kalama,"2,737",2,0,1,1,0,40,11,28,0,1,84,30.69053708
WASHINGTON,WA,Kelso,"12,164",52,0,13,4,35,486,76,365,6,45,1082,88.95100296
WASHINGTON,WA,"Kenmore4,8","23,219",,1,,4,5,259,58,161,1,40,529,22.78306559
WASHINGTON,WA,Kennewick,"82,687",158,3,36,35,84,"2,126",293,"1,680",21,153,4589,55.49844595
WASHINGTON,WA,Kent,"129,870",452,5,92,196,159,"5,953",854,"3,949",13,"1,150",12823,98.73719874
WASHINGTON,WA,Kettle Falls,"1,616",4,0,0,1,3,23,12,11,0,0,54,33.41584158
WASHINGTON,WA,Kirkland,"89,805",101,0,26,17,58,"2,004",288,"1,538",12,178,4222,47.01297255
WASHINGTON,WA,La Center,"3,258",2,0,0,0,2,17,2,9,0,6,38,11.6635973
WASHINGTON,WA,Lacey,"50,844",96,4,15,17,60,"1,374",190,"1,087",3,97,2943,57.88293604
WASHINGTON,WA,Lake Forest Park,"13,504",14,0,5,6,3,262,37,205,3,20,555,41.09893365
WASHINGTON,WA,Lake Stevens,"33,491",63,0,20,9,34,356,76,239,5,41,843,25.17094145
WASHINGTON,WA,Lakewood,"60,694",393,9,34,80,270,"2,818",486,"1,939",13,393,6435,106.0236597
WASHINGTON,WA,Liberty Lake,"10,272",10,0,3,0,7,125,13,99,0,13,270,26.28504673
WASHINGTON,WA,Long Beach,"1,416",2,0,1,0,1,29,4,22,0,3,62,43.78531073
WASHINGTON,WA,Longview,"37,720",110,2,36,21,51,"1,350",230,948,14,172,2934,77.78366914
WASHINGTON,WA,Lynden,"14,612",18,0,7,3,8,205,32,163,4,10,450,30.79660553
WASHINGTON,WA,Lynnwood,"38,620",101,0,17,36,48,"1,646",159,"1,286",3,201,3497,90.54893837
WASHINGTON,WA,"Maple Valley4,8","26,212",,0,,7,8,354,86,221,1,47,724,27.62093698
WASHINGTON,WA,Marysville,"70,204",170,1,21,38,110,"1,549",235,"1,061",9,253,3447,49.0997664
WASHINGTON,WA,Medina,"3,311",1,0,0,0,1,51,6,41,1,4,105,31.71247357
WASHINGTON,WA,Mercer Island,"25,641",10,0,4,4,2,452,63,366,1,23,925,36.07503608
WASHINGTON,WA,Mill Creek,"21,234",19,0,6,8,5,333,52,254,3,27,707,33.29565791
WASHINGTON,WA,Milton,"8,366",27,0,1,5,21,257,36,192,0,29,568,67.89385608
WASHINGTON,WA,Monroe,"19,003",69,0,17,6,46,458,50,377,1,31,1055,55.51754986
WASHINGTON,WA,Montesano,"3,959",10,0,1,0,9,77,16,58,0,3,174,43.95049255
WASHINGTON,WA,Morton,"1,164",0,0,0,0,0,13,2,11,0,0,26,22.33676976
WASHINGTON,WA,Moses Lake,"23,763",80,1,11,9,59,"1,049",174,804,3,71,2261,95.14791903
WASHINGTON,WA,Mossyrock,794,0,0,0,0,0,9,1,7,0,1,18,22.67002519
WASHINGTON,WA,Mountlake Terrace,"21,549",39,1,12,9,17,538,121,365,1,52,1155,53.59877489
WASHINGTON,WA,Mount Vernon,"35,550",99,2,16,26,55,"1,308",233,964,6,111,2820,79.32489451
WASHINGTON,WA,Moxee,"4,114",8,0,1,0,7,20,4,12,0,4,56,13.61205639
WASHINGTON,WA,Mukilteo,"21,638",37,2,11,3,21,433,87,308,1,38,941,43.48830761
WASHINGTON,WA,Napavine,"1,908",0,0,0,0,0,41,2,36,0,3,82,42.9769392
WASHINGTON,WA,"Newcastle4,8","11,878",,0,,2,4,243,54,150,0,39,492,41.42111467
WASHINGTON,WA,North Bend,"6,971",2,0,0,1,1,181,11,162,1,8,367,52.6466791
WASHINGTON,WA,Oak Harbor,"23,330",24,0,8,1,15,162,19,122,0,21,372,15.94513502
WASHINGTON,WA,Oakville,683,1,0,1,0,0,14,7,6,0,1,30,43.9238653
WASHINGTON,WA,Ocean Shores,"5,977",9,0,1,1,7,120,42,74,0,4,258,43.16546763
WASHINGTON,WA,Olympia,"52,312",246,1,38,50,157,"2,020",320,"1,473",12,227,4544,86.86343478
WASHINGTON,WA,Oroville,"1,669",3,0,1,0,2,48,5,39,0,4,102,61.11443978
WASHINGTON,WA,Orting,"8,179",11,0,0,4,7,132,23,90,3,19,289,35.33439296
WASHINGTON,WA,Othello,"8,247",9,0,1,0,8,177,32,106,0,39,372,45.10731175
WASHINGTON,WA,Pacific,"7,269",11,0,1,8,2,107,13,57,3,37,239,32.87935067
WASHINGTON,WA,Pasco,"74,582",166,5,33,34,94,"1,328",252,936,15,140,3003,40.26440696
WASHINGTON,WA,Port Angeles,"19,992",106,0,20,11,75,823,162,612,1,49,1859,92.98719488
WASHINGTON,WA,Port Orchard,"14,269",67,1,8,7,51,633,100,489,1,44,1401,98.18487631
WASHINGTON,WA,Port Townsend,"9,615",29,3,5,2,19,179,33,133,7,13,423,43.99375975
WASHINGTON,WA,Poulsbo,"10,886",19,0,7,1,11,227,34,182,1,11,493,45.28752526
WASHINGTON,WA,Prosser,"6,342",12,0,1,0,11,176,49,110,0,17,376,59.28729108
WASHINGTON,WA,Pullman,"33,896",41,0,16,5,20,371,65,292,5,14,829,24.45716309
WASHINGTON,WA,Puyallup,"41,572",108,1,17,33,57,"2,337",336,"1,770",25,231,4915,118.2286154
WASHINGTON,WA,Quincy,"7,598",16,0,5,2,9,376,80,258,3,38,787,103.5798894
WASHINGTON,WA,Raymond,"2,928",7,0,1,1,5,30,9,20,0,1,74,25.27322404
WASHINGTON,WA,Redmond,"65,827",89,1,6,32,50,"1,854",186,"1,577",14,91,3900,59.24620596
WASHINGTON,WA,Renton,"102,749",331,5,53,110,163,"4,915",542,"3,447",14,926,10506,102.2491703
WASHINGTON,WA,Richland,"57,450",127,0,17,18,92,"1,281",177,"1,039",7,65,2823,49.1383812
WASHINGTON,WA,Ridgefield,"8,552",8,0,2,1,5,90,15,72,2,3,198,23.15247895
WASHINGTON,WA,Ritzville,"1,631",3,0,0,0,3,82,32,46,1,4,171,104.8436542
WASHINGTON,WA,Roy,826,9,0,2,0,7,24,6,16,0,2,66,79.9031477
WASHINGTON,WA,Royal City,"2,212",4,0,0,2,2,20,2,13,0,5,48,21.69981917
WASHINGTON,WA,Ruston,840,1,0,0,0,1,34,12,20,0,2,70,83.33333333
WASHINGTON,WA,"Sammamish4,8","65,604",,1,,6,6,371,86,260,5,25,760,11.58465947
WASHINGTON,WA,"SeaTac4,8","29,463",,4,,55,71,"1,402",227,785,5,390,2939,99.75223161
WASHINGTON,WA,Seattle,"742,759","5,052",32,292,"1,649","3,079","38,246","7,985","26,219",109,"4,042",86705,116.7336915
WASHINGTON,WA,Sedro Woolley,"11,953",10,0,1,0,9,309,57,233,0,19,638,53.37572158
WASHINGTON,WA,Selah,"7,932",8,0,2,1,5,196,29,148,0,19,408,51.43721634
WASHINGTON,WA,Sequim,"7,183",18,0,7,2,9,295,29,258,1,8,627,87.28943338
WASHINGTON,WA,Shelton,"10,188",52,0,13,3,36,657,103,504,3,50,1421,139.477817
WASHINGTON,WA,"Shoreline4,8","56,637",,1,,22,45,"1,100",230,715,8,155,2276,40.1857443
WASHINGTON,WA,Snohomish,"10,227",25,0,2,4,19,265,42,193,0,30,580,56.71262345
WASHINGTON,WA,Snoqualmie,"13,947",3,0,1,1,1,169,10,148,2,11,346,24.80820248
WASHINGTON,WA,Soap Lake,"1,583",1,0,0,0,1,35,0,30,0,5,72,45.48325963
WASHINGTON,WA,Spokane,"218,222","1,742",8,351,297,"1,086","15,439","2,130","11,631",45,"1,678",34407,157.6697125
WASHINGTON,WA,Spokane Valley,"99,020",346,1,79,59,207,"4,165",484,"3,328",3,353,9025,91.14320339
WASHINGTON,WA,Stanwood,"7,225",13,0,3,3,7,132,21,97,0,14,290,40.1384083
WASHINGTON,WA,Steilacoom,"6,389",6,1,0,1,4,95,18,74,0,3,202,31.61684145
WASHINGTON,WA,Sultan,"5,204",7,0,1,3,3,60,20,36,1,4,135,25.9415834
WASHINGTON,WA,Sumas,"1,488",0,0,0,0,0,14,5,8,0,1,28,18.8172043
WASHINGTON,WA,Sumner,"10,191",26,0,2,8,16,532,101,362,2,69,1118,109.7046414
WASHINGTON,WA,Sunnyside,"16,468",37,2,4,6,25,422,74,282,0,66,918,55.74447413
WASHINGTON,WA,Tacoma,"215,687","1,869",17,198,503,"1,151","11,362","1,912","7,573",90,"1,877",26552,123.1043132
WASHINGTON,WA,Toppenish,"8,898",33,1,8,5,19,491,89,282,0,120,1048,117.7792762
WASHINGTON,WA,Tukwila,"20,288",148,3,20,72,53,"3,401",273,"2,556",4,572,7102,350.0591483
WASHINGTON,WA,Tumwater,"23,405",84,1,15,9,59,703,155,481,2,67,1576,67.33603931
WASHINGTON,WA,Union Gap,"6,163",19,1,4,9,5,661,61,553,0,47,1360,220.6717508
WASHINGTON,WA,University Place,"33,743",72,3,10,23,36,719,137,524,5,58,1587,47.031977
WASHINGTON,WA,Vancouver,"177,580",819,3,150,155,511,"5,852",789,"3,987",52,"1,076",13394,75.42516049
WASHINGTON,WA,Walla Walla,"32,906",128,0,25,12,91,"1,194",162,972,15,60,2659,80.80593205
WASHINGTON,WA,Warden,"2,733",4,0,0,0,4,79,19,34,0,26,166,60.73911453
WASHINGTON,WA,Washougal,"15,949",25,0,10,0,15,251,35,193,2,23,554,34.73572011
WASHINGTON,WA,Wenatchee,"34,169",100,0,20,17,63,851,97,698,5,56,1907,55.81082268
WASHINGTON,WA,Westport,"2,047",3,0,1,0,2,40,13,26,0,1,86,42.01270151
WASHINGTON,WA,West Richland,"15,012",11,1,3,1,6,125,21,95,1,9,273,18.18545164
WASHINGTON,WA,White Salmon,"2,583",1,0,0,0,1,14,0,12,0,2,30,11.61440186
WASHINGTON,WA,Winthrop,444,0,0,0,0,0,7,0,7,0,0,14,31.53153153
WASHINGTON,WA,"Woodinville4,8","12,153",,0,,2,7,308,42,241,1,25,626,51.50991525
WASHINGTON,WA,Woodland,"6,228",6,0,3,2,1,234,41,176,3,17,483,77.55298651
WASHINGTON,WA,Woodway,"1,390",0,0,0,0,0,8,5,3,0,0,16,11.51079137
WASHINGTON,WA,Yakima,"93,959",421,16,49,121,235,"3,343",625,"2,212",23,506,7551,80.36483998
WASHINGTON,WA,Yarrow Point,"1,144",1,0,0,0,1,3,0,2,0,1,8,6.993006993
WASHINGTON,WA,Zillah,"3,139",2,0,2,0,0,68,11,53,0,4,140,44.60019114
WEST VIRGINIA,WV,Alderson,"1,151",3,0,0,0,3,32,5,25,0,2,70,60.81668115
WEST VIRGINIA,WV,Barboursville,"4,256",3,0,1,2,0,208,11,193,0,4,422,99.15413534
WEST VIRGINIA,WV,Beckley,"16,234",147,3,24,11,109,836,136,669,2,31,1968,121.2270543
WEST VIRGINIA,WV,Bluefield,"9,789",92,0,3,1,88,103,32,66,1,5,391,39.94279293
WEST VIRGINIA,WV,Bridgeport,"8,708",9,0,1,2,6,204,7,192,0,5,426,48.92053284
WEST VIRGINIA,WV,Buckhannon,"5,516",4,0,2,0,2,176,7,165,0,4,360,65.26468455
WEST VIRGINIA,WV,Ceredo,"1,339",1,0,0,0,1,4,0,3,0,1,10,7.468259895
WEST VIRGINIA,WV,Charleston,"47,470",331,10,50,48,223,"2,853",660,"1,947",25,246,6393,134.6745313
WEST VIRGINIA,WV,Charles Town,"6,060",10,0,2,2,6,37,13,22,0,2,94,15.51155116
WEST VIRGINIA,WV,Dunbar,"7,262",44,1,3,0,40,299,67,190,2,42,688,94.73974112
WEST VIRGINIA,WV,Fairmont,"18,430",63,2,11,9,41,261,48,182,8,31,656,35.59413999
WEST VIRGINIA,WV,Glen Dale,"1,398",6,0,0,0,6,5,3,2,0,0,22,15.73676681
WEST VIRGINIA,WV,Hinton,"2,417",1,0,0,1,0,38,14,20,1,4,79,32.68514688
WEST VIRGINIA,WV,Kenova,"2,979",6,0,4,2,0,38,5,28,0,5,88,29.54011413
WEST VIRGINIA,WV,Lewisburg,"3,917",3,0,0,0,3,93,0,93,0,0,192,49.01710493
WEST VIRGINIA,WV,Madison,"2,764",0,0,0,0,0,48,19,25,1,4,97,35.09406657
WEST VIRGINIA,WV,Marmet,"1,397",2,0,0,0,2,23,4,18,0,1,50,35.79098067
WEST VIRGINIA,WV,Martinsburg,"17,428",55,0,10,6,39,540,69,456,3,15,1193,68.45306403
WEST VIRGINIA,WV,Mason,941,0,0,0,0,0,83,2,79,1,2,167,177.4707758
WEST VIRGINIA,WV,Moorefield,"2,417",20,0,1,0,19,69,2,66,0,1,178,73.64501448
WEST VIRGINIA,WV,Morgantown,"30,855",82,0,11,6,65,500,85,386,4,29,1168,37.85448064
WEST VIRGINIA,WV,Moundsville,"8,417",17,0,4,1,12,212,31,173,2,8,460,54.65130094
WEST VIRGINIA,WV,Mount Hope,"1,297",0,0,0,0,0,10,2,8,0,0,20,15.42020046
WEST VIRGINIA,WV,Nitro,"6,509",25,0,3,0,22,259,25,218,1,16,569,87.41742203
WEST VIRGINIA,WV,Oak Hill,"8,264",13,1,1,1,10,147,40,97,0,10,320,38.72216844
WEST VIRGINIA,WV,Point Pleasant,"4,126",4,0,3,0,1,61,7,45,0,9,130,31.50751333
WEST VIRGINIA,WV,Ranson,"5,292",15,1,1,1,12,27,2,22,1,3,85,16.06198035
WEST VIRGINIA,WV,Ravenswood,"3,720",16,0,0,1,15,34,6,26,0,2,100,26.88172043
WEST VIRGINIA,WV,Shepherdstown,"1,757",2,0,0,0,2,6,2,4,0,0,16,9.106431417
WEST VIRGINIA,WV,South Charleston,"12,357",47,0,10,4,33,577,52,503,4,22,1252,101.3190904
WEST VIRGINIA,WV,St. Albans,"10,161",19,0,4,4,11,187,41,126,0,20,412,40.54719024
WEST VIRGINIA,WV,Summersville,"3,332",4,0,0,0,4,78,3,73,0,2,164,49.21968788
WEST VIRGINIA,WV,Vienna,"10,306",23,0,4,0,19,351,17,329,1,5,749,72.676111
WEST VIRGINIA,WV,Weirton,"18,542",9,0,2,0,7,166,21,137,4,8,354,19.09179161
WEST VIRGINIA,WV,Wellsburg,"2,560",1,0,0,1,0,22,2,17,1,3,47,18.359375
WEST VIRGINIA,WV,Weston,"3,953",11,0,0,0,11,6,1,2,0,3,34,8.601062484
WEST VIRGINIA,WV,Wheeling,"26,855",229,1,16,12,200,321,81,219,1,21,1101,40.99795196
WEST VIRGINIA,WV,Williamson,"2,745",16,0,0,1,15,34,8,24,0,2,100,36.4298725
WISCONSIN,WI,Adams,"1,852",7,0,4,1,2,77,6,69,1,2,169,91.25269978
WISCONSIN,WI,Albany,999,2,0,0,0,2,6,2,4,0,0,16,16.01601602
WISCONSIN,WI,Algoma,"3,071",1,0,1,0,0,23,4,19,0,0,48,15.63008792
WISCONSIN,WI,Altoona4,"7,827",12,0,8,1,3,105,23,78,0,4,234,29.89651207
WISCONSIN,WI,Amery,"2,809",26,0,4,0,22,34,4,29,0,1,120,42.71982912
WISCONSIN,WI,Antigo,"7,720",25,0,1,0,24,351,29,307,0,15,752,97.40932642
WISCONSIN,WI,Appleton,"74,931",165,0,26,23,116,"1,151",131,973,5,47,2637,35.19237699
WISCONSIN,WI,Arcadia,"3,065",0,0,0,0,0,6,1,5,0,0,12,3.915171289
WISCONSIN,WI,Ashland,"7,770",31,1,3,1,26,254,23,214,4,17,574,73.87387387
WISCONSIN,WI,Ashwaubenon,"17,316",13,0,6,2,5,528,36,474,2,18,1084,62.6010626
WISCONSIN,WI,Athens,"1,086",0,0,0,0,0,3,0,3,0,0,6,5.524861878
WISCONSIN,WI,Avoca,627,0,0,0,0,0,0,0,0,0,0,0,0
WISCONSIN,WI,Bangor,"1,472",1,0,0,0,1,5,0,5,0,0,12,8.152173913
WISCONSIN,WI,Baraboo,"12,178",24,0,15,0,9,358,35,317,1,6,765,62.81819675
WISCONSIN,WI,Barneveld,"1,240",0,0,0,0,0,11,6,5,0,0,22,17.74193548
WISCONSIN,WI,Barron,"3,300",0,0,0,0,0,1,1,0,0,0,2,0.606060606
WISCONSIN,WI,Bayfield,471,2,0,0,0,2,24,11,10,0,3,52,110.403397
WISCONSIN,WI,Bayside,"4,375",0,0,0,0,0,19,2,14,0,3,38,8.685714286
WISCONSIN,WI,Beaver Dam4,"16,394",25,0,11,4,10,239,21,210,0,8,528,32.20690497
WISCONSIN,WI,Beaver Dam Township,"3,912",0,0,0,0,0,2,0,2,0,0,4,1.022494888
WISCONSIN,WI,Belleville,"2,432",0,0,0,0,0,13,2,10,0,1,26,10.69078947
WISCONSIN,WI,Beloit,"36,746",171,1,38,41,91,979,125,815,9,39,2309,62.83677135
WISCONSIN,WI,Beloit Town,"7,688",7,0,1,1,5,103,25,70,0,8,220,28.61602497
WISCONSIN,WI,Berlin,"5,365",3,0,0,0,3,72,7,61,0,4,150,27.95899348
WISCONSIN,WI,Big Bend,"1,395",3,0,1,0,2,22,2,19,0,1,50,35.84229391
WISCONSIN,WI,Birchwood,428,1,0,0,0,1,10,1,9,0,0,22,51.40186916
WISCONSIN,WI,Black River Falls,"3,488",6,0,3,1,2,115,11,97,0,7,242,69.38073394
WISCONSIN,WI,Blair,"1,365",0,0,0,0,0,6,1,5,0,0,12,8.791208791
WISCONSIN,WI,Blanchardville,795,0,0,0,0,0,3,0,2,0,1,6,7.547169811
WISCONSIN,WI,Bloomer,"3,491",2,0,0,0,2,27,3,21,0,3,58,16.61415067
WISCONSIN,WI,Bloomfield,"6,323",11,0,3,0,8,50,11,37,1,2,123,19.4527914
WISCONSIN,WI,Boscobel,"3,104",10,0,2,0,8,17,4,13,0,0,54,17.39690722
WISCONSIN,WI,Boyceville,"1,098",4,0,2,0,2,6,1,5,0,0,20,18.21493625
WISCONSIN,WI,Brandon-Fairwater,"1,208",0,0,0,0,0,1,0,1,0,0,2,1.655629139
WISCONSIN,WI,Brillion,"3,116",4,0,0,1,3,11,0,11,0,0,30,9.627727856
WISCONSIN,WI,Brodhead,"3,247",3,0,0,0,3,58,3,52,0,3,122,37.57314444
WISCONSIN,WI,Brookfield,"38,065",28,1,1,20,6,815,62,734,0,19,1686,44.2926573
WISCONSIN,WI,Brookfield Township,"6,295",10,1,1,4,4,110,6,102,0,2,240,38.12549643
WISCONSIN,WI,Brooklyn4,"1,464",0,0,0,0,0,20,1,19,0,0,40,27.32240437
WISCONSIN,WI,Brown Deer,"11,963",51,0,2,6,43,548,34,440,2,74,1200,100.309287
WISCONSIN,WI,Brownsville,573,0,0,0,0,0,9,3,6,0,0,18,31.41361257
WISCONSIN,WI,Burlington4,"11,039",15,0,2,0,13,108,13,92,2,3,248,22.46580306
WISCONSIN,WI,Butler,"1,812",9,0,2,1,6,82,1,70,0,11,182,100.4415011
WISCONSIN,WI,Caledonia,"25,047",21,0,0,3,18,151,37,110,1,4,345,13.77410468
WISCONSIN,WI,Campbellsport,"1,963",0,0,0,0,0,12,2,10,0,0,24,12.22618441
WISCONSIN,WI,Campbell Township,"4,366",3,0,0,0,3,37,2,34,0,1,80,18.32340815
WISCONSIN,WI,Cascade,697,0,0,0,0,0,1,0,1,0,0,2,2.869440459
WISCONSIN,WI,Cashton,"1,103",0,0,0,0,0,1,0,1,0,0,2,1.813236627
WISCONSIN,WI,Cedarburg,"11,469",3,0,0,0,3,54,1,53,0,0,114,9.939837824
WISCONSIN,WI,Chenequa,597,0,0,0,0,0,3,0,3,0,0,6,10.05025126
WISCONSIN,WI,Chetek,"2,141",2,0,1,0,1,26,2,18,0,6,56,26.15600187
WISCONSIN,WI,Chilton,"3,798",4,0,1,0,3,11,0,10,0,1,30,7.898894155
WISCONSIN,WI,Chippewa Falls,"14,084",26,0,11,1,14,175,20,144,1,11,403,28.61403011
WISCONSIN,WI,Cleveland,"1,457",0,0,0,0,0,2,0,2,0,0,4,2.745367193
WISCONSIN,WI,Clinton,"2,124",0,0,0,0,0,21,7,12,1,2,43,20.24482109
WISCONSIN,WI,Clintonville,"4,332",7,0,3,1,3,154,15,134,2,5,324,74.79224377
WISCONSIN,WI,Colby-Abbotsford,"4,085",6,2,0,0,4,18,2,15,0,1,48,11.750306
WISCONSIN,WI,Colfax,"1,142",1,0,1,0,0,11,3,7,0,1,24,21.01576182
WISCONSIN,WI,Columbus,"5,037",19,0,7,0,12,21,1,19,0,1,80,15.88246972
WISCONSIN,WI,Cornell,"1,412",0,0,0,0,0,35,3,30,1,2,71,50.28328612
WISCONSIN,WI,Cottage Grove,"7,024",6,0,2,0,4,21,0,21,0,0,54,7.687927107
WISCONSIN,WI,Crandon,"1,833",1,0,0,0,1,16,1,15,0,0,34,18.54882706
WISCONSIN,WI,Cross Plains,"4,331",2,0,0,0,2,25,2,23,0,0,54,12.46825214
WISCONSIN,WI,Cuba City,"2,037",0,0,0,0,0,2,0,2,0,0,4,1.963672067
WISCONSIN,WI,Cudahy,"18,290",24,1,3,6,14,221,30,174,0,17,490,26.79059595
WISCONSIN,WI,Cumberland,"2,112",0,0,0,0,0,0,0,0,0,0,0,0
WISCONSIN,WI,Darlington,"2,351",10,0,0,0,10,26,2,24,0,0,72,30.62526584
WISCONSIN,WI,Deforest,"10,557",9,0,3,0,6,98,8,85,0,5,214,20.2709103
WISCONSIN,WI,Delafield,"7,588",3,0,0,1,2,96,6,87,0,3,198,26.09383237
WISCONSIN,WI,Delavan4,"9,938",21,0,6,1,14,251,19,222,2,10,546,54.94063192
WISCONSIN,WI,Delavan Town,"5,322",1,0,0,0,1,37,9,24,5,4,81,15.21984216
WISCONSIN,WI,De Pere,"25,199",38,0,10,0,28,205,16,182,0,7,486,19.28647962
WISCONSIN,WI,Dodgeville,"4,734",6,0,2,1,3,88,3,83,0,2,188,39.71271652
WISCONSIN,WI,Durand,"1,805",2,0,1,0,1,2,2,0,0,0,8,4.432132964
WISCONSIN,WI,Eagle River,"1,514",1,0,1,0,0,57,5,48,0,4,116,76.61822985
WISCONSIN,WI,Eagle Village,"2,086",0,0,0,0,0,8,1,7,0,0,16,7.670182167
WISCONSIN,WI,East Troy,"4,333",4,0,0,1,3,43,2,41,0,0,94,21.69397646
WISCONSIN,WI,Eau Claire4,"68,923",199,0,58,23,118,"1,688",292,"1,332",7,64,3781,54.85832015
WISCONSIN,WI,Edgar,"1,452",0,0,0,0,0,2,1,1,0,0,4,2.754820937
WISCONSIN,WI,Edgerton4,"5,602",2,0,0,1,1,51,7,44,0,0,106,18.92181364
WISCONSIN,WI,Elkhart Lake,"1,022",0,0,0,0,0,9,1,8,0,0,18,17.61252446
WISCONSIN,WI,Elkhorn,"9,934",13,0,3,1,9,113,16,93,0,4,252,25.36742501
WISCONSIN,WI,Elk Mound,875,1,0,1,0,0,9,3,4,0,2,20,22.85714286
WISCONSIN,WI,Ellsworth,"3,287",5,0,4,0,1,33,3,29,0,1,76,23.12138728
WISCONSIN,WI,Elm Grove4,"6,205",3,0,2,0,1,58,1,53,1,4,123,19.82272361
WISCONSIN,WI,Elroy,"1,355",0,0,0,0,0,6,1,5,0,0,12,8.856088561
WISCONSIN,WI,Endeavor,460,2,0,2,0,0,1,0,1,0,0,6,13.04347826
WISCONSIN,WI,Evansville4,"5,379",2,0,0,0,2,40,1,37,0,2,84,15.61628555
WISCONSIN,WI,Everest Metropolitan,"17,392",19,0,7,0,12,198,20,173,1,5,435,25.01149954
WISCONSIN,WI,Fall Creek,"1,309",0,0,0,0,0,7,0,7,0,0,14,10.69518717
WISCONSIN,WI,Fall River,"1,703",2,0,0,0,2,0,0,0,0,0,4,2.348796242
WISCONSIN,WI,Fennimore,"2,478",5,0,3,0,2,7,1,6,0,0,24,9.685230024
WISCONSIN,WI,Fitchburg,"30,151",86,1,10,19,56,581,66,461,0,54,1334,44.24397201
WISCONSIN,WI,Fond du Lac,"42,777",101,4,29,14,54,"1,012",78,887,3,47,2229,52.10744091
WISCONSIN,WI,Fontana,"1,719",0,0,0,0,0,14,4,10,0,0,28,16.28853985
WISCONSIN,WI,Fort Atkinson,"12,495",25,1,7,3,14,169,17,152,0,0,388,31.05242097
WISCONSIN,WI,Fox Crossing,"19,323",20,0,8,1,11,189,31,138,0,20,418,21.63225172
WISCONSIN,WI,Fox Lake4,"1,452",1,0,1,0,0,2,0,0,0,2,6,4.132231405
WISCONSIN,WI,Fox Point,"6,671",8,0,0,1,7,68,5,50,0,13,152,22.78518963
WISCONSIN,WI,Fox Valley Metro,"22,006",16,0,2,1,13,82,3,76,0,3,196,8.90666182
